day_index,week_bucket,week_label,line_index,reviewer,rating,sentiment,language,categories,subcategories,review_text
2,1,Week 1,4332,MaldoPaolis,2,Negative,,Monetization & Pricing,Too expensive / high coin cost,"Good stories BUUUUT ""The stories are good, they def get you hooked… but after a while, they get longer with a lot of fluffy filler episodes that make you spend a lot of coins to continue listening. A regular book might be $25-30 but listening to some of the stories here will need you to pay &12.99 for maybe 5 episodes if you’re lucky. Either get rid of the filling episodes that makes you think it’s an entirely different story or bring the coins cost down cause I’m gonna be done with this app"""
2,1,Week 1,4339,,3,Neutral,,Monetization & Pricing;Content & UX,Subscription needed / request;Visual vs audio expectation,"Please bring visuals after 100 ""Please bring back visuals after 100.. especially.. on Alpha Bride  It was way better with the visuals, and if you look at the comments on each episode.. I’m not the only one who says this,and unhappy about it.. please bring them back"""
2,1,Week 1,4346,Drgnmas,5,Positive,,Monetization & Pricing,Too expensive / high coin cost,App problem for coin block with warning Please fix
2,1,Week 1,4353,Warrior2K25,5,Positive,,Content & UX,AI voices / quality,Very entertaining! Addicting
2,1,Week 1,4360,Nita305,1,Negative,,Monetization & Pricing;Payments & Support,Too expensive / high coin cost;Support unresponsive,Be VERY Careful With Purchases I have been making purchases for coins to listen to a series I liked. I had put so much money in I got to Gold Pro. When I was going to put more money on it promised an extra 240 coins for the Gold Pro. Once I topped up they never credited me my 240 and they do not have a good customer support. It’s a bot that says hi then say you aren’t logging in and keeps closing the chat.
2,1,Week 1,4371,T Gunstrom,3,Neutral,,Monetization & Pricing,Ads gating / too many ads,Ads FM now When I first got this app ages ago I would have given it a 5 star review no question. But this latest update with all the ads across the screen that cut into the story are getting to be too much. It almost makes listening impossible. I have spent $ on many of the stories because they are so good but now….
2,1,Week 1,4378,agb20,1,Negative,,Monetization & Pricing,Subscription needed / request,"First leader and then… ""At first, episodes about an hour long were released every day. Once you've gotten a bit further, now only one episode is about 10 minutes long."" I'll let it go. I can't keep up with it any longer."
2,1,Week 1,4392,Ang3la791944,4,Positive,,Monetization & Pricing,Too expensive / high coin cost,Love it Didn’t expect to like the stories as much as I do. I’ll definitely keep recommending. Edit: they cap you out at 10 days for your streaks. That sucks…. Literally 2 coins but says the give you 60.  Smh
2,1,Week 1,4400,V33Kno,2,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,Entertaining I do enjoy the story it’s just over time they’ve made it harder and harder to get through the stories continuously moving the goal post back were if you want a complete story been prepared to spend over a thousand for it and it’s not worth it at that point. They have been removing free ways to gain coins so you have to come out of pocket. The pocket in pocket fm stands for them trying to reach into your pockets deep
2,1,Week 1,4407,Logan B 185,1,Negative,,Monetization & Pricing,Subscription needed / request;Ads gating / too many ads,Pretty much pay to listen You can only listen to 3 chapters per day but you need to watch ads to get them. Otherwise it’s about $5 for 10 chapters and the stories are about 2000 chapters long
2,1,Week 1,4414,Donatello1065,1,Negative,,Content & UX,AI voices / quality,Good app bad system I want to start by saying I love this app but once you purchase episodes than you won’t get the free ones the next day I’m not the type to claim cash grab but….. I don’t think I should have to suffer because I spent money on the app that should be fixed everyday you should get an episode or two
2,1,Week 1,4421,Joyce Clune,2,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,"Used to love the app ""Waiting for new episodes of The Duke’s Masked Bride is frustrating. This is the only series I am interested in. Only 2 new episodes nightly. If I didn’t have coins built up, I would probably stop listening to Pocket FM."""
2,1,Week 1,4428,MikeAppUser111,1,Negative,,Monetization & Pricing,Too expensive / high coin cost,Disappointing scam of an app I have been using pocket fm and the price for a single book equates to thousands of pounds and is absolutely extortionate. The coin system is simply a joke. The amount each book seems to vary up to around 30 coins an episode.They offer “free” coins by completing tasks for free coins and do not reimburse coins because they advise you have somehow “breaking a terms of service”.
2,1,Week 1,4435,A2xecy4dis,5,Positive,,,,Great app This app has some of the best series ever!! I felt like I was watching a movie as I was listening to some of the series while doing chores. This is awesome!
2,1,Week 1,4442,venmoisshit,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,"Scam purchases ""Told me if I made a certain purchase of coins I’d get a week ad free, pocket fm then sucked out my money gave the coins and took off. Nothing add free, and the coins get burned on like 10 episodes because they get more expensive after every unlock. I wanna like this app. But Devs seriously… you’re greedy"""
2,1,Week 1,4451,Screw pocketfm,3,Neutral,,Monetization & Pricing;Playback & Performance;Content & UX;Payments & Support,Too expensive / high coin cost;Offline / download issues;AI voices / quality;Support unresponsive,"Expensive short chapters ""Don’t download, it’s just cash grab scheme. They give you limited number of free chapters( called episodes in the app) then you either have to wait until the next day pay ridiculous prices for app coins to purchase episodes. They also include very descriptive as well useless details to draw out the episodes play time, that almost forces you to buy more coins so you can finish one scene in the audio series. It’s like a streaming service, but they cut the entire content of one episode into 10 episodes."""
2,1,Week 1,4458,TShad88,1,Negative,,Monetization & Pricing,Too expensive / high coin cost;Subscription needed / request,"Pay scale ridiculous ""Will take years to actually finish only 1 series, only allowance of 4 episodes a day a series with 2,000 plus episodes, the pay scale for coins will cost you over $1,000. With $30 of coins 240 you can get through about 25-30 episodes."""
2,1,Week 1,4465,terrilynnkeez,1,Negative,,Monetization & Pricing;Content & UX,Subscription needed / request;AI voices / quality,"Lags ""They start off as great stories.... But every time I reach chapter 100 on nearly any story, the app cuts out and I can’t listen. I can close and reopen the app, and I can listen for maybe 2 minutes at the most before it cuts off again. I’m writing this review only to let the next person about issues they may experience once they reach chapter 100 on any story. I’ve wasted too much time trying to get a full story, and the app just won’t let it happen. I’ve spent 3 days trying to listen to chapter 107 and still haven’t gotten to listen to the full chapter because the app keeps cutting me off. This is the only app I’ve ever had that does this. No.. it’s not my internet. My internet is top notch and none of my other apps cut off like this one does. I’ve even read other peoples comments within the app who are frustrated as they too are experiencing the same thing. This app is the biggest let down!"""
