timestamp,day,reviewer,stars,text,platform
7:35,485,Heidi P,1,"Fühle mich verarscht. Habe mich nach langem in der App angemeldet und coins für 99c gekauft, weil ich ein paar mehr Folgen hören wollte. Vorher ohne Anmeldung konnte ich täglich 5 Folgen """"das Vampirsystem"""" gratis hören Nun nach Anmeldung und schnell verbrauchten Guthabens kann ich nur noch eine Folge täglich gratis horen. Man wird also fürs anmelden bestraft oder weil man einmal das 99c Angebot genutzt hat. Schämen sollten die sich."" ""I feel ripped off. After a long time, I signed up for the app and bought coins for 99 cents because I wanted to hear a few more episodes. Before, I could listen to five episodes of """"The Vampire System"""" for free every day without registering. Now, after registering and quickly using up my credit, I can only listen to one episode a day for free. So, you're being punished for registering or for using the 99-cent offer once. They should be ashamed of themselves.",Android
8:32,486,Pam Kraft,1,don't try too deleted because they still charge you but it doesn't show the app it is hidden but you still get charged and you can't stop them,Android
8:32,486,Brian Catlin,1,"Super aggravating app. It will tell you """"watch 2 ads to unlock 2 episodes"""" then the first ad will say 1 of 2 to unlock reward then 2 of 2 and count that as 1 ad so actually takes 4 ads to get the 2 episodes and if that is not annoying enough when the ads are over you have to hit X to get out and it still sends you to the advertisers website.",Android
9:01,487,Tougher Carlin,2,"keeps trying to change the story,...",Android
9:01,487,Mursleem Khan,2,pocket FM pocket FM pocket pocket FM,Android
10:31,489,Oman Princess,1,please why are you not showing the movie but rather pictures and audio i download the app because of the movie you put on TikTok and when i download the app its only showing pictures and talking nothing feel bad,Android
11:37,492,Andrei Chejneanu,1,Predatory app rip off - you are shown a certain coin price for all episodes and allow it to play automatically. For them to ramp the price up eightfold without announcing you while it is playing. I don't recommend it! Just got it and will stop using it. These devious tactics and predatory charges should be answered in kind.,Android
1:01,493,Pamela Prisco,1,"there's 542 episodes ....I've only made it to 83 and has cost me over 30$. The story is good but not worth that much , buy the time you get till the end it will cost well over a 200 dollars ... thats absurd .",Android
2:32,494,Sara Williams,2,I love the stories but I wish I didn't have to pay to watch the whole thing I got really in to a stories and stopped now I can't finish it unless I pay it aggravating when I dont have the money to pay for it I wouldn't of started it if I knew I would have to pay halfway through it befor I can finsh,Android
3:01,495,Pradip Thapa (Gamer),1,hello please fixe unlimited earning coins and ads problem.it's not working like before.,Android
6:01,496,Nova77,2,"Has potential to be better. It's so annoying that the player will just randomly stop, sometimes several times during a single chapter, this is not due to other notifications. It will also randomly go back and start playing a chapter that was previously listened to.",Android
6:01,496,Tammy Brandt (TamTam),2,I do really enjoy listening to the stories even though I can only listen to a couple chapters a day I do wish it could be more then that but my biggest problem is the phone I was using got damaged and no longer works and I now have a new phone and had to install the app again and it won't let me pick up where I left off I have to start from the beginning on all the stories I have been listening to makes me not want to I'm feeling disappointed and discouraged,Android
6:01,496,Arun Aru,2,I have subscribe also but this is not working kannada language episode only unlock episode is Hindi language this not for use I only used kannada language stories but not unlock episodes in kannada language I want kannada language subscribe,Android
7:01,497,Jessica Gill,2,I love the 2 stories I'm hooked on but the price of the coins change every time you buy something. I bought the .99 cent one then the $20 one and I was going to buy the $20 one again until I saw how many coins you get. way less then the first $20. less then half this time. I'm a single mother of 4. I will not spend anymore money on this app. either stick to your original prices and coins or find a way for us to earn coins. I hope I get to see the endings of my 2 favorite stories.,Android
8:31,498,Jai Meshram,2,"बोहोत समय वेट करणा पडता है एपिसोड के लिये, उससे अच्छा हर एक स्टोरी की किंमत निर्धारित करके उसको पूर्ण उपलोड करणा चाहिये और वो सिर्फ प्लेय हो डाउनलोँड ना हो ताकी उस को कोई कॉपी भी ना करे"" ""One has to wait for a long time for the episodes, instead of that we should fix the price of each story and upload it completely and it should only be played and not downloaded so that no one can copy it",Android
9:01,499,Thomas D,1,"pay to listen, then it gets even worse. If you listen to ads it will let you unlock another episode. 7 ads, but wait, some ads, they are double ads. nothing like getting to ad 3 and it comes up as ad 1 of 2... 7 ads could end up being more than 10 when they double up ads!",Android
10:01,500,Dwaipayan Paul,2,It's take 2 or 3 minutes or more time for open a story from last 1 month please check the matter,Android
10:01,500,Hans Peter Resch,2,es kommen keine neuen Geschichten mehr von meiner Lieblingsserie. Schade. There are no more new stories from my favorite series. What a shame.,Android
10:33,501,Miss Kitty,1,"It costs too much for so little coins to keep listening. It's really irritating that the next story will start playing automatically when you run low on coins. I can't shut that feature off. If I was asked to play the next series or at least be prompted for yes or no to continue, would be better. I wish there was a way to pay 20 bucks or something to have free listening for 5 days. I would spend more time with this app. After the story I'm currently listening to ends, I'll be deleting this app.",Android
11:37,502,Karne singh Karne singh,1,very very bad app hai bhai logo guy pahle bata raha hu is app me kabhi bhi premium ya coin nahi lena because lene ke bad active nahi karte hai jhhute bolte hai,Android
11:37,502,Arbaaz Syed,1,good,Android
11:37,502,Kamal Singh,1,Nice,Android
1:01,503,Eugene Rice,2,"Misleading “No Ads” perk I bought the “No Ads for 1 day” pack, but it didn’t remove the ads that block episodes. You still have to watch ads to unlock content — the perk only seems to apply to banner ads (which I never even saw). Very misleading. You basically just get the coins, so don’t expect the “No Ads” part to work. I would have rated this much higher if they were upfront about what “No Ads” really means instead of using deceptive wording.",Android
1:31,504,Anthony Meintjes,1,"great audiobooks but the more you buy, the more they charge you. typical india",Android
1:31,504,Martin Thomsen,1,"Getting cluttered with adds! When riding my bike I got an add roughly every 7 minutes!!! Before every 18-20 hours 5 new episodes would unlock, now only 2 does... and then there's the random adds in between episodes F-ing annoying!!! And Watch 14 adds to unluck 2 episodes is just ridiculous!!! Did I mention the random adds in between episodes!? It is ruining the experience.",Android
4:01,506,Dibyendu Bal,2,ok,Android
4:01,506,Kabadi Ajay,1,I purchased these application... through Autopay....money first deducted but not active subscription,Android
